NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL
Class,Field,Name,Class,Field,Name,Name,Notes
net.minecraft.src.entity.EntityPlayerSP,*,field_9374_bx,*,*,*,inPortal,"Whether the player is currently inside a portal."
net.minecraft.src.GameWindowListener,*,field_1587_a,*,*,*,mc,"A reference to the net.minecraft.client.Minecraft object."
net.minecraft.src.GameWindowListener,*,field_1586_b,*,*,*,mcThread,"A reference to the net.minecraft.client.Minecraft main thread."
net.minecraft.src.GameSettings,*,field_1584_a,*,*,*,musicVolume,"*"
net.minecraft.src.GameSettings,*,field_1583_b,*,*,*,soundVolume,"*"
net.minecraft.src.GameSettings,*,field_1582_c,*,*,*,mouseSensitivity,"*"
net.minecraft.src.GameSettings,*,field_1581_d,*,*,*,invertMouse,"*"
net.minecraft.src.GameSettings,*,field_1580_e,*,*,*,renderDistance,"*"
net.minecraft.src.MCHashTable,*,field_1589_b,*,*,*,count,"The number of items stored in this map"
net.minecraft.src.threading.ThreadSleepForever,*,field_1588_a,*,*,*,mc,"A reference to the net.minecraft.client.Minecraft object."
*,*,*,ServerConfigurationManager,*,field_9253_e,maxPlayers,"the maximum amount of players that can be connected"
*,*,*,ServerConfigurationManager,*,field_9251_j,ipBanFile,"the file which contains the list of banned IPs"
*,*,*,ServerConfigurationManager,*,field_9250_k,opFile,"the file which contains the list of ops"
*,*,*,GuiStatsComponent,*,field_767_a,memoryUse,"An array containing the columns that make up the memory use graph."
*,*,*,net.minecraft.src.item.Item,*,field_4166_L,hoeWood,"*"
*,*,*,net.minecraft.src.Block,*,field_4048_bd,slowSand,"*"
*,*,*,net.minecraft.src.item.Item,*,field_4164_N,hoeSteel,"*"
*,*,*,net.minecraft.src.item.Item,*,field_4165_M,hoeStone,"*"
*,*,*,net.minecraft.src.item.Item,*,field_4162_P,hoeGold,"*"
*,*,*,net.minecraft.src.item.Item,*,field_4163_O,hoeDiamond,"*"
*,*,*,net.minecraft.src.item.Item,*,field_4160_U,plateLeather,"*"
*,*,*,net.minecraft.src.item.Item,*,field_4161_T,helmetLeather,"*"
*,*,*,net.minecraft.src.Block,*,field_4044_bf,portal,"The purple teleport blocks inside the obsidian circle"
*,*,*,net.minecraft.src.item.Item,*,field_4168_G,pickaxeGold,"*"
*,*,*,net.minecraft.src.item.Item,*,field_4169_F,shovelGold,"*"
*,*,*,net.minecraft.src.packet.Packet6SpawnPosition,*,field_138_b,yPosition,"Y coordinate of spawn."
*,*,*,net.minecraft.src.packet.Packet6SpawnPosition,*,field_139_a,xPosition,"X coordinate of spawn."
*,*,*,net.minecraft.src.packet.Packet34EntityTeleport,*,field_130_b,xPosition,"X position of the entity."
*,*,*,net.minecraft.src.packet.Packet34EntityTeleport,*,field_131_a,entityId,"ID of the entity."
*,*,*,net.minecraft.src.packet.Packet34EntityTeleport,*,field_132_f,pitch,"Pitch of the entity."
*,*,*,net.minecraft.src.packet.Packet34EntityTeleport,*,field_133_e,yaw,"Yaw of the entity."
*,*,*,net.minecraft.src.packet.Packet34EntityTeleport,*,field_134_d,zPosition,"Z position of the entity."
*,*,*,net.minecraft.src.packet.Packet34EntityTeleport,*,field_135_c,yPosition,"Y position of the entity."
*,*,*,net.minecraft.src.packet.Packet22Collect,*,field_136_b,collectorEntityId,"The entity that picked up the one from the ground."
*,*,*,net.minecraft.src.packet.Packet22Collect,*,field_137_a,collectedEntityId,"The entity on the ground that was picked up."
*,*,*,net.minecraft.src.item.Item,*,field_4199_aL,minecartCrate,"*"
*,*,*,net.minecraft.src.item.Item,*,field_4198_aM,minecartPowered,"*"
*,*,*,EntityPlayerMP,*,field_422_ag,loadedChunks,"LinkedList that holds loaded chunks"
*,*,*,net.minecraft.src.item.Item,*,field_4193_aS,fishRaw,"*"
*,*,*,net.minecraft.src.item.Item,*,field_4192_aT,fishCooked,"*"
*,*,*,net.minecraft.src.item.Item,*,field_4191_aV,recordCat,"*"
*,*,*,net.minecraft.src.item.Item,*,field_4197_aO,compass,"*"
*,*,*,net.minecraft.src.item.Item,*,field_4196_aP,fishingRod,"*"
*,*,*,net.minecraft.src.item.Item,*,field_4195_aQ,pocketSundial,"*"
*,*,*,net.minecraft.src.entity.EntityItem,*,field_429_a,item,"The item stack of this net.minecraft.src.entity.EntityItem."
*,*,*,net.minecraft.src.Block,*,field_9028_e,soundWoodFootstep,"*"
*,*,*,net.minecraft.src.world.WorldProvider,*,field_6165_g,worldType,"0 for normal world -1 for hell"
*,*,*,net.minecraft.src.gen.MobSpawnerBase,*,field_6163_m,biomeName,"*"
*,*,*,net.minecraft.src.Block,*,field_567_bf,minX,"minimum X for the block bounds (local coordinates)"
*,*,*,ThreadLoginVerifier,*,field_971_b,loginHandler,"The login handler that spawned this thread."
*,*,*,net.minecraft.src.nbt.NBTBase,*,field_731_a,key,"The UTF string key used to lookup values."
*,*,*,ConsoleLogFormatter,*,field_839_a,dateFormat,"The date format to use in the console log."
*,*,*,net.minecraft.src.entity.EntityLiving,*,field_9095_az,renderYawOffset,"*"
*,*,*,net.minecraft.src.Block,*,field_551_e,soundPowderFootstep,"*"
*,*,*,net.minecraft.src.Block,*,field_555_bl,stepSound,"Sound of stepping on the block"
*,*,*,net.minecraft.src.Block,*,field_622_aW,cactus,"*"
*,*,*,PlayerListBox,*,field_954_b,updateCounter,"Counts the number of updates."
*,*,*,PlayerListBox,*,field_955_a,mcServer,"Reference to the MinecraftServer object."
*,*,*,WorldManager,*,field_953_a,mcServer,"Reference to the MinecraftServer object."
*,*,*,net.minecraft.src.block.World,*,field_815_a,loadedEntityList,"*"
*,*,*,net.minecraft.src.block.World,*,field_813_c,worldTime,"net.minecraft.client.Minecraft time"
*,*,*,net.minecraft.src.block.World,*,field_811_e,skylightSubtracted,"How much light is subtracted from full daylight"
*,*,*,net.minecraft.src.packet.Packet23VehicleSpawn,*,field_100_d,zPosition,"The Z position of the object."
*,*,*,net.minecraft.src.MCHashTable,*,field_835_a,slots,"An array of HashEntries representing the heads of hash slot lists"
*,*,*,net.minecraft.src.Material,*,field_514_m,sand,"*"
*,*,*,net.minecraft.src.MCHashTable,*,field_834_b,count,"The number of items stored in this map"
*,*,*,net.minecraft.src.packet.Packet50PreChunk,*,field_102_b,yPosition,"The Y position of the chunk."
*,*,*,net.minecraft.src.block.World,*,field_792_x,multiplayerWorld,"Set to true if this is a multiplayer world, false otherwise."
*,*,*,net.minecraft.src.HashEntry,*,field_842_d,slotHash,"*"
*,*,*,net.minecraft.src.Material,*,field_513_n,circuits,"*"
*,*,*,net.minecraft.src.packet.Packet10Flying,*,field_65_i,rotating,"Boolean set to true if the player is rotating."
*,*,*,net.minecraft.src.packet.Packet24MobSpawn,*,field_64_c,xPosition,"The X position of the entity."
*,*,*,net.minecraft.src.packet.Packet10Flying,*,field_67_g,onGround,"True if the client is on the ground."
*,*,*,net.minecraft.src.packet.Packet10Flying,*,field_66_h,moving,"Boolean set to true if the player is moving."
*,*,*,net.minecraft.src.packet.Packet24MobSpawn,*,field_61_f,yaw,"The yaw of the entity."
*,*,*,net.minecraft.src.packet.Packet24MobSpawn,*,field_60_g,pitch,"The pitch of the entity."
*,*,*,net.minecraft.src.packet.Packet24MobSpawn,*,field_63_d,yPosition,"The Y position of the entity."
*,*,*,net.minecraft.src.packet.Packet24MobSpawn,*,field_62_e,zPosition,"The Z position of the entity."
*,*,*,net.minecraft.src.world.WorldProvider,*,field_4305_d,lightBrightnessTable,"Light to brightness conversion table"
*,*,*,net.minecraft.src.packet.Packet10Flying,*,field_69_e,yaw,"The player's yaw rotation."
*,*,*,net.minecraft.src.packet.Packet10Flying,*,field_68_f,pitch,"The player's pitch rotation."
*,*,*,net.minecraft.src.gen.MobSpawnerBase,*,field_4300_a,rainforest,"*"
*,*,*,net.minecraft.src.world.WorldProvider,*,field_4301_b,worldChunkMgr,"*"
*,*,*,net.minecraft.src.RedstoneUpdateInfo,*,field_776_d,updateTime,"*"
*,*,*,net.minecraft.src.RedstoneUpdateInfo,*,field_777_c,z,"*"
*,*,*,net.minecraft.src.RedstoneUpdateInfo,*,field_774_b,y,"*"
*,*,*,net.minecraft.src.RedstoneUpdateInfo,*,field_775_a,x,"*"
*,*,*,net.minecraft.src.world.chunk.Chunk,*,field_677_r,hasEntities,"*"
*,*,*,net.minecraft.src.world.chunk.Chunk,*,field_676_s,lastSaveTime,"*"
*,*,*,net.minecraft.src.world.chunk.Chunk,*,field_679_p,neverSave,"*"
*,*,*,net.minecraft.src.entity.Entity,*,field_300_D,width,"How wide this entity is considered to be"
*,*,*,net.minecraft.src.entity.Entity,*,field_9069_Q,lastTickPosZ,"*"
*,*,*,net.minecraft.src.networking.NetworkManager,*,field_1039_o,readThread,"The thread used for reading."
*,*,*,net.minecraft.src.networking.NetworkManager,*,field_1038_p,isTerminating,"Whether this network manager is currently terminating (and should ignore further errors)."
*,*,*,ThreadServerApplication,*,field_1033_a,mcServer,"Reference to the MinecraftServer object."
*,*,*,ThreadCommandReader,*,field_1032_a,mcServer,"Reference to the MinecraftServer object."
*,*,*,net.minecraft.src.threading.ThreadSleepForever,*,field_1031_a,mc,"A reference to the net.minecraft.client.Minecraft object."
*,*,*,net.minecraft.src.networking.NetworkManager,*,field_1037_q,terminationReason,"A String indicating why the network has shutdown."
*,*,*,net.minecraft.src.networking.NetworkManager,*,field_1036_r,timeSinceLastRead,"Counter used to detect read timeouts after 1200 failed attempts to read a packet."
*,*,*,net.minecraft.src.networking.NetworkManager,*,field_1035_s,sendQueueByteLength,"The length in bytes of the packets in both send queues (data and chunkData)."
*,*,*,net.minecraft.src.networking.NetworkManager,*,field_1034_t,chunkDataSendCounter,"Counter used to prevent us from sending too many chunk data packets one after another. The delay appears to be set to 50."
*,*,*,net.minecraft.src.item.Item,*,field_4187_ac,plateSteel,"*"
*,*,*,NetServerHandler,*,field_16_e,playerEntity,"Reference to the EntityPlayerMP object."
*,*,*,NetServerHandler,*,field_17_d,mcServer,"Reference to the MinecraftServer object."
*,*,*,NetServerHandler,*,field_19_b,netManager,"The underlying network manager for this server handler."
*,*,*,net.minecraft.src.Block,*,field_581_L,leaves,"*"
*,*,*,net.minecraft.src.Block,*,field_583_J,oreCoal,"*"
*,*,*,net.minecraft.src.Block,*,field_582_K,wood,"*"
*,*,*,net.minecraft.src.item.Item,*,field_176_c,itemsList,"A 32000 elements net.minecraft.src.item.Item array."
*,*,*,Packet17AddToInventory,*,field_96_c,durability,"The durability of the item, not to be used with blocks."
*,*,*,net.minecraft.src.item.Item,*,field_171_h,appleRed,"*"
*,*,*,net.minecraft.src.item.Item,*,field_4186_ad,legsSteel,"*"
*,*,*,net.minecraft.src.nbt.NBTTagShort,*,field_734_a,shortValue,"The short value for the tag."
*,*,*,net.minecraft.src.datatype.Vec3D,*,field_1055_a,xCoord,"X coordinate of net.minecraft.src.datatype.Vec3D"
*,*,*,net.minecraft.src.entity.EntityLiving,*,field_9103_aW,attackTime,"*"
*,*,*,net.minecraft.src.entity.EntityLiving,*,field_9107_aS,hurtTime,"*"
*,*,*,net.minecraft.src.entity.EntityLiving,*,field_9106_aT,maxHurtTime,"*"
*,*,*,net.minecraft.src.entity.EntityLiving,*,field_9104_aV,deathTime,"*"
*,*,*,net.minecraft.src.item.Item,*,field_193_K,gunpowder,"*"
*,*,*,net.minecraft.src.entity.EntityLiving,*,field_9109_aQ,health,"*"
*,*,*,net.minecraft.src.item.Item,*,field_196_I,silk,"*"
*,*,*,net.minecraft.src.item.Item,*,field_197_ay,saddle,"*"
*,*,*,net.minecraft.src.item.Item,*,field_194_J,feather,"*"
*,*,*,net.minecraft.src.item.Item,*,field_195_az,doorSteel,"*"
*,*,*,net.minecraft.src.item.Item,*,field_4139_v,pickaxeStone,"*"
*,*,*,net.minecraft.src.item.Item,*,field_4138_w,axeStone,"*"
*,*,*,net.minecraft.src.Block,*,field_616_ac,cloth,"*"
*,*,*,net.minecraft.src.item.Item,*,field_4135_z,pickaxeDiamond,"*"
*,*,*,net.minecraft.src.item.Item,*,field_4137_x,swordDiamond,"*"
*,*,*,net.minecraft.src.item.Item,*,field_4136_y,shovelDiamond,"*"
*,*,*,net.minecraft.src.packet.Packet53BlockChange,*,field_89_b,yPosition,"net.minecraft.src.Block Y position."
*,*,*,net.minecraft.src.packet.Packet30Entity,*,field_88_c,yPosition,"The Y axis relative movement."
*,*,*,net.minecraft.src.packet.Packet30Entity,*,field_83_a,entityId,"The ID of this entity."
*,*,*,net.minecraft.src.packet.Packet30Entity,*,field_82_b,xPosition,"The X axis relative movement."
*,*,*,net.minecraft.src.packet.Packet15Place,*,field_81_c,yPosition,"net.minecraft.src.Block Y position."
*,*,*,net.minecraft.src.packet.Packet15Place,*,field_80_d,zPosition,"net.minecraft.src.Block Z position."
*,*,*,net.minecraft.src.packet.Packet30Entity,*,field_87_d,zPosition,"The Z axis relative movement."
*,*,*,net.minecraft.src.packet.Packet30Entity,*,field_86_e,yaw,"The X axis rotation."
*,*,*,net.minecraft.src.packet.Packet30Entity,*,field_85_f,pitch,"The Y axis rotation."
*,*,*,net.minecraft.src.packet.Packet30Entity,*,field_84_g,rotating,"Boolean set to true if the entity is rotating."
*,*,*,net.minecraft.src.packet.Packet23VehicleSpawn,*,field_101_c,yPosition,"The Y position of the object."
*,*,*,net.minecraft.src.Material,*,field_517_j,sponge,"*"
*,*,*,net.minecraft.src.packet.Packet50PreChunk,*,field_103_a,xPosition,"The X position of the chunk."
*,*,*,net.minecraft.src.Material,*,field_515_l,fire,"*"
*,*,*,net.minecraft.src.packet.Packet51MapChunk,*,field_105_b,yPosition,"net.minecraft.src.Block Y position."
*,*,*,net.minecraft.src.packet.Packet50PreChunk,*,field_104_c,mode,"If mode is true (1) the client will initialise the chunk. If it is false (0) the client will unload the chunk."
*,*,*,net.minecraft.src.packet.Packet51MapChunk,*,field_107_h,chunkSize,"The size of the compressed data."
*,*,*,net.minecraft.src.Material,*,field_511_p,tnt,"*"
*,*,*,net.minecraft.src.packet.Packet51MapChunk,*,field_108_g,chunk,"The chunk data, compressed using ZLib deflate."
*,*,*,net.minecraft.src.item.Item,*,field_4194_aR,lightStoneDust,"*"
*,*,*,net.minecraft.src.Material,*,field_518_i,plants,"*"
*,*,*,ServerGuiCommandListener,*,field_992_b,mcServerGui,"Reference to the ServerGui object."
*,*,*,ServerGuiCommandListener,*,field_993_a,textField,"Text field."
*,*,*,net.minecraft.src.item.Item,*,field_4167_H,axeGold,"*"
*,*,*,ServerWindowAdapter,*,field_997_a,mcServer,"Reference to the MinecraftServer object."
*,*,*,PropertyManager,*,field_994_b,serverProperties,"The server properties object."
*,*,*,PropertyManager,*,field_995_a,logger,"Reference to the logger."
*,*,*,net.minecraft.src.item.ItemStack,*,field_853_a,stackSize,"Size of the stack."
*,*,*,net.minecraft.src.item.ItemStack,*,field_852_b,animationsToGo,"Number of animation frames to go when receiving an item (by walking into it, for example)."
*,*,*,net.minecraft.src.item.ItemStack,*,field_855_c,itemID,"ID of the item."
*,*,*,net.minecraft.src.item.ItemStack,*,field_854_d,itemDamage,"Damage dealt to the item or number of use. Raise when using items."
*,*,*,net.minecraft.src.Block,*,field_9024_i,soundMetalFootstep,"*"
*,*,*,net.minecraft.src.item.Item,*,field_208_at,doorWood,"*"
*,*,*,net.minecraft.src.item.Item,*,field_209_B,stick,"*"
*,*,*,net.minecraft.src.Block,*,field_9025_h,soundStoneFootstep,"*"
*,*,*,net.minecraft.src.entity.Entity,*,field_9061_Z,fire,"*"
*,*,*,net.minecraft.src.item.Item,*,field_201_aw,bucketLava,"*"
*,*,*,net.minecraft.src.Block,*,field_9026_g,soundGrassFootstep,"*"
*,*,*,net.minecraft.src.item.Item,*,field_205_au,bucketEmpty,"*"
*,*,*,net.minecraft.src.Block,*,field_9027_f,soundGravelFootstep,"*"
*,*,*,net.minecraft.src.enums.EnumCreatureType,*,field_4220_d,maxNumberOfEntityType,"*"
*,*,*,net.minecraft.src.world.chunk.ChunkProviderGenerate,*,field_4223_v,biomesForGeneration,"The biomes that are used to generate the chunk"
*,*,*,net.minecraft.src.datatype.Vec3D,*,field_1056_e,nextVector,"Next empty index in the vectorList. We don't ever seem to remove vectors from the list, however."
*,*,*,net.minecraft.src.Block,*,field_632_aM,doorSteel,"*"
*,*,*,net.minecraft.src.Block,*,field_630_aO,oreRedstone,"*"
*,*,*,net.minecraft.src.Block,*,field_637_aH,minecartTrack,"*"
*,*,*,net.minecraft.src.Block,*,field_9022_k,soundClothFootstep,"*"
*,*,*,net.minecraft.src.datatype.MovingObjectPosition,*,field_929_f,hitVec,"The vector position of the hit"
*,*,*,net.minecraft.src.datatype.MovingObjectPosition,*,field_928_g,entityHit,"The hit entity"
*,*,*,net.minecraft.src.datatype.MovingObjectPosition,*,field_927_a,typeOfHit,"What type of ray trace hit was this? 0 = block, 1 = entity"
*,*,*,net.minecraft.src.datatype.MovingObjectPosition,*,field_926_b,blockX,"x coordinate of the block ray traced against"
*,*,*,ServerConfigurationManager,*,field_925_a,logger,"Reference to the logger."
*,*,*,ServerConfigurationManager,*,field_924_b,playerEntities,"A list of player entities that exist on this server."
*,*,*,ServerConfigurationManager,*,field_923_c,mcServer,"Reference to the MinecraftServer object."
*,*,*,ServerConfigurationManager,*,field_922_d,playerManagerObj,"Reference to the PlayerManager object."
*,*,*,net.minecraft.src.Block,*,field_644_aA,crops,"*"
*,*,*,net.minecraft.src.packet.Packet6SpawnPosition,*,field_140_c,zPosition,"Z coordinate of spawn."
*,*,*,net.minecraft.src.packet.Packet24MobSpawn,*,field_58_b,type,"The type of mob."
*,*,*,net.minecraft.src.packet.Packet24MobSpawn,*,field_59_a,entityId,"The entity ID."
*,*,*,net.minecraft.src.packet.Packet14BlockDig,*,field_54_a,xPosition,"net.minecraft.src.Block X position."
*,*,*,net.minecraft.src.packet.Packet14BlockDig,*,field_55_e,status,"Status of the digging (started, ongoing, broken)."
*,*,*,net.minecraft.src.packet.Packet14BlockDig,*,field_56_d,face,"Punched face of the block."
*,*,*,net.minecraft.src.packet.Packet14BlockDig,*,field_57_c,zPosition,"net.minecraft.src.Block Z position."
*,*,*,net.minecraft.src.packet.Packet52MultiBlockChange,*,field_50_e,metadataArray,"The metadata for each block changed."
*,*,*,net.minecraft.src.packet.Packet52MultiBlockChange,*,field_51_d,typeArray,"The type for each block change."
*,*,*,net.minecraft.src.packet.Packet52MultiBlockChange,*,field_52_c,coordinateArray,"The coordinates of the blocks to change."
*,*,*,net.minecraft.src.packet.Packet14BlockDig,*,field_53_b,yPosition,"net.minecraft.src.Block Y position."
